issn_l,cr_year,cc,cc_total,jn_all,prop
0009-921X,2022,NA,0,317,0
0009-9228,2017,NA,0,267,0
0009-9228,2018,CC BY,1,155,0.0064516129032258064
0009-9228,2019,CC BY,1,219,0.0045662100456621
0009-9228,2020,CC BY,1,203,0.0049261083743842365
0009-9228,2020,CC BY-NC,1,203,0.0049261083743842365
0009-9228,2021,CC BY-NC,2,102,0.0196078431372549
0009-9228,2021,CC BY,2,102,0.0196078431372549
0009-9228,2022,CC BY-NC,2,164,0.012195121951219513
0009-9228,2022,CC BY,5,164,0.03048780487804878
0009-9236,2017,CC BY,7,355,0.01971830985915493
0009-9236,2017,CC BY-NC-ND,20,355,0.056338028169014086
0009-9236,2017,CC BY-NC,29,355,0.08169014084507042
0009-9236,2018,CC BY-NC-ND,19,310,0.06129032258064516
0009-9236,2018,CC BY-NC,35,310,0.11290322580645161
0009-9236,2018,CC BY,4,310,0.012903225806451613
0009-9236,2019,CC BY-NC-ND,31,417,0.07434052757793765
0009-9236,2019,CC BY-NC,60,417,0.14388489208633093
0009-9236,2019,CC BY,15,417,0.03597122302158273
0009-9236,2020,CC BY,13,392,0.03316326530612245
0009-9236,2020,CC BY-NC,75,392,0.1913265306122449
0009-9236,2020,CC BY-NC-ND,48,392,0.12244897959183673
0009-9236,2021,CC BY-NC,61,358,0.17039106145251395
0009-9236,2021,CC BY,8,358,0.0223463687150838
0009-9236,2021,CC BY-NC-ND,54,358,0.15083798882681565
0009-9236,2022,CC BY-NC-ND,46,229,0.20087336244541484
0009-9236,2022,CC BY-NC,43,229,0.18777292576419213
0009-9236,2022,CC BY,5,229,0.021834061135371178
0009-9260,2017,CC BY-NC-ND,1,254,0.003937007874015748
0009-9260,2017,CC BY,1,254,0.003937007874015748
0009-9260,2018,CC BY-NC-ND,2,367,0.005449591280653951
0009-9260,2018,CC BY,1,367,0.0027247956403269754
0009-9260,2019,CC BY,2,423,0.004728132387706856
0009-9260,2019,CC BY-NC-ND,6,423,0.014184397163120567
0009-9260,2020,CC BY-NC-ND,6,406,0.014778325123152709
0009-9260,2020,CC BY,3,406,0.007389162561576354
0009-9260,2021,CC BY,6,313,0.019169329073482427
0009-9260,2021,CC BY-NC-ND,8,313,0.025559105431309903
0009-9260,2022,CC BY-NC-ND,9,389,0.02313624678663239
0009-9260,2022,CC BY,11,389,0.028277634961439587
0010-0277,2017,CC BY-NC-ND,10,234,0.042735042735042736
0010-0277,2017,CC BY,12,234,0.05128205128205128
0010-0277,2018,CC BY,9,237,0.0379746835443038
0010-0277,2018,CC BY-NC-ND,10,237,0.04219409282700422
0010-0277,2019,CC BY,16,248,0.06451612903225806
0010-0277,2019,CC BY-NC-ND,9,248,0.036290322580645164
0010-0277,2020,CC BY-NC-ND,13,311,0.04180064308681672
0010-0277,2020,CC BY,27,311,0.08681672025723473
0010-0277,2021,CC BY-NC-ND,36,348,0.10344827586206896
0010-0277,2021,CC BY,38,348,0.10919540229885058
0010-0277,2022,CC BY-NC-ND,20,256,0.078125
0010-0277,2022,CC BY,55,256,0.21484375
0010-0285,2017,CC BY,4,36,0.1111111111111111
0010-0285,2017,CC BY-NC-ND,1,36,0.027777777777777776
0010-0285,2018,CC BY,3,33,0.09090909090909091
0010-0285,2018,CC BY-NC-ND,1,33,0.030303030303030304
0010-0285,2019,CC BY,3,30,0.1
0010-0285,2020,CC BY,4,34,0.11764705882352941
0010-0285,2020,CC BY-NC-ND,2,34,0.058823529411764705
0010-0285,2021,CC BY,2,23,0.08695652173913043
0010-0285,2021,CC BY-NC-ND,1,23,0.043478260869565216
0010-0285,2022,CC BY,4,23,0.17391304347826086
0010-0285,2022,CC BY-NC-ND,5,23,0.21739130434782608
0010-0757,2017,CC BY,2,24,0.08333333333333333
0010-0757,2018,CC BY,1,25,0.04
0010-0757,2019,CC BY,1,38,0.02631578947368421
0010-0757,2020,CC BY,7,29,0.2413793103448276
0010-0757,2021,CC BY,14,39,0.358974358974359
0010-0757,2022,CC BY,6,31,0.1935483870967742
0010-2180,2017,CC BY,6,356,0.016853932584269662
0010-2180,2017,CC BY-NC-ND,4,356,0.011235955056179775
0010-2180,2018,CC BY,6,469,0.01279317697228145
0010-2180,2018,CC BY-NC-ND,3,469,0.006396588486140725
0010-2180,2019,CC BY,9,462,0.01948051948051948
0010-2180,2019,CC BY-NC-ND,9,462,0.01948051948051948
0010-2180,2020,CC BY-NC-ND,14,487,0.028747433264887063
0010-2180,2020,CC BY,11,487,0.022587268993839837
0010-2180,2021,CC BY,34,528,0.06439393939393939
0010-2180,2021,CC BY-NC-ND,16,528,0.030303030303030304
0010-2180,2022,CC BY,63,590,0.10677966101694915
0010-2180,2022,CC BY-NC-ND,21,590,0.03559322033898305
0010-2202,2017,CC BY,2,114,0.017543859649122806
0010-2202,2017,CC BY-NC-ND,1,114,0.008771929824561403
0010-2202,2018,CC BY,1,193,0.0051813471502590676
0010-2202,2018,CC BY-NC-ND,1,193,0.0051813471502590676
0010-2202,2019,CC BY-NC-ND,5,220,0.022727272727272728
0010-2202,2019,CC BY,3,220,0.013636363636363636
0010-2202,2020,CC BY,1,201,0.004975124378109453
0010-2202,2020,CC BY-NC-ND,3,201,0.014925373134328358
0010-2202,2021,CC BY,3,159,0.018867924528301886
0010-2202,2021,CC BY-NC-ND,1,159,0.006289308176100629
0010-2202,2022,CC BY-NC-ND,1,161,0.006211180124223602
0010-2202,2022,CC BY,3,161,0.018633540372670808
0010-3616,2017,CC BY,38,245,0.15510204081632653
0010-3616,2018,CC BY,27,206,0.13106796116504854
0010-3616,2019,CC BY,63,358,0.17597765363128492
0010-3616,2020,CC BY,73,264,0.2765151515151515
0010-3616,2021,CC BY,113,341,0.3313782991202346
0010-3616,2022,CC BY,75,227,0.3303964757709251
0010-3624,2017,CC BY-NC-ND,3,227,0.013215859030837005
0010-3624,2018,NA,0,271,0
0010-3624,2019,CC BY-NC-ND,1,239,0.0041841004184100415
0010-3624,2020,CC BY-NC-ND,2,230,0.008695652173913044
0010-3624,2021,CC BY-NC-ND,2,225,0.008888888888888889
0010-3624,2022,CC BY-NC-ND,3,237,0.012658227848101266
0010-3640,2017,CC BY,1,53,0.018867924528301886
0010-3640,2018,CC BY,3,51,0.058823529411764705
0010-3640,2019,CC BY,6,57,0.10526315789473684
0010-3640,2020,CC BY,9,80,0.1125
0010-3640,2020,CC BY-NC-ND,4,80,0.05
0010-3640,2021,CC BY-NC-ND,5,53,0.09433962264150944
0010-3640,2021,CC BY-NC,2,53,0.03773584905660377
0010-3640,2021,CC BY,3,53,0.05660377358490566
0010-3640,2022,CC BY-NC-ND,8,34,0.23529411764705882
0010-3640,2022,CC BY,1,34,0.029411764705882353
0010-3640,2022,CC BY-NC,1,34,0.029411764705882353
0010-3802,2017,NA,0,72,0
0010-3802,2018,CC BY-NC,1,66,0.015151515151515152
0010-3802,2018,CC BY,3,66,0.045454545454545456
0010-3802,2019,CC BY,3,32,0.09375
0010-3802,2020,CC BY-NC,1,74,0.013513513513513514
0010-3802,2021,CC BY,7,51,0.13725490196078433
0010-3802,2021,CC BY-NC,2,51,0.0392156862745098
0010-3802,2022,CC BY,2,31,0.06451612903225806
0010-3853,2017,CC BY,6,141,0.0425531914893617
0010-3853,2018,CC BY,7,144,0.04861111111111111
0010-3853,2019,CC BY,13,167,0.07784431137724551
0010-3853,2020,CC BY,20,217,0.09216589861751152
0010-3853,2021,CC BY,22,172,0.12790697674418605
0010-3853,2022,CC BY,24,107,0.22429906542056074
0010-4140,2017,NA,0,60,0
0010-4140,2018,CC BY-NC,1,59,0.01694915254237288
0010-4140,2019,NA,0,67,0
0010-4140,2020,CC BY-NC,8,71,0.11267605633802817
0010-4140,2020,CC BY,17,71,0.23943661971830985
0010-4140,2021,CC BY-NC,10,70,0.14285714285714285
0010-4140,2021,CC BY,14,70,0.2
0010-4140,2022,CC BY,11,67,0.16417910447761194
0010-4140,2022,CC BY-NC,6,67,0.08955223880597014
0010-4175,2017,NA,0,47,0
0010-4175,2018,CC BY,2,65,0.03076923076923077
0010-4175,2019,CC BY,4,35,0.11428571428571428
0010-4175,2020,CC BY,5,42,0.11904761904761904
0010-4175,2021,CC BY-NC-ND,5,51,0.09803921568627451
0010-4175,2021,CC BY,9,51,0.17647058823529413
0010-4175,2022,CC BY-NC-ND,4,40,0.1
0010-4175,2022,CC BY-NC-SA,3,40,0.075
0010-4175,2022,CC BY,18,40,0.45
0010-437X,2017,CC BY,1,127,0.007874015748031496
0010-437X,2018,CC BY,1,99,0.010101010101010102
0010-437X,2019,CC BY,1,101,0.009900990099009901
0010-437X,2020,CC BY,5,86,0.05813953488372093
0010-437X,2021,CC BY-NC,3,94,0.031914893617021274
0010-437X,2021,CC BY,5,94,0.05319148936170213
0010-437X,2022,CC BY,19,59,0.3220338983050847
0010-437X,2022,CC BY-NC,2,59,0.03389830508474576
0010-4485,2017,CC BY-NC-ND,1,88,0.011363636363636364
0010-4485,2018,CC BY,1,91,0.01098901098901099
0010-4485,2018,CC BY-NC-ND,1,91,0.01098901098901099
0010-4485,2019,CC BY-NC-ND,2,106,0.018867924528301886
0010-4485,2019,CC BY,2,106,0.018867924528301886
0010-4485,2020,CC BY,2,75,0.02666666666666667
0010-4485,2020,CC BY-NC-ND,1,75,0.013333333333333334
0010-4485,2021,CC BY,8,83,0.0963855421686747
0010-4485,2022,CC BY,11,120,0.09166666666666666
0010-4485,2022,CC BY-NC-ND,6,120,0.05
0010-4620,2017,CC BY,2,138,0.014492753623188406
0010-4620,2018,CC BY,1,138,0.007246376811594203
0010-4620,2019,CC BY,3,155,0.01935483870967742
0010-4620,2019,CC BY-NC,2,155,0.012903225806451613
0010-4620,2020,CC BY-NC,1,192,0.005208333333333333
0010-4620,2021,CC BY,4,238,0.01680672268907563
0010-4620,2021,CC BY-NC,2,238,0.008403361344537815
0010-4620,2022,CC BY,3,141,0.02127659574468085
0010-4620,2022,CC BY-NC,2,141,0.014184397163120567
0010-4655,2017,CC BY,10,285,0.03508771929824561
0010-4655,2017,CC BY-NC-ND,4,285,0.014035087719298246
0010-4655,2018,CC BY-NC-ND,6,242,0.024793388429752067
0010-4655,2018,CC BY,13,242,0.05371900826446281
0010-4655,2019,CC BY,11,295,0.03728813559322034
0010-4655,2019,CC BY-NC-ND,10,295,0.03389830508474576
0010-4655,2020,CC BY-NC-ND,10,261,0.038314176245210725
0010-4655,2020,CC BY,18,261,0.06896551724137931
0010-4655,2021,CC BY-NC-ND,9,335,0.026865671641791045
0010-4655,2021,CC BY,29,335,0.08656716417910448
0010-4655,2022,CC BY,45,297,0.15151515151515152
0010-4655,2022,CC BY-NC-ND,18,297,0.06060606060606061
0010-4825,2017,CC BY,1,286,0.0034965034965034965
0010-4825,2017,CC BY-NC-ND,1,286,0.0034965034965034965
0010-4825,2018,CC BY,1,307,0.003257328990228013
0010-4825,2018,CC BY-NC-ND,5,307,0.016286644951140065
0010-4825,2019,CC BY,10,352,0.028409090909090908
0010-4825,2019,CC BY-NC-ND,9,352,0.02556818181818182
0010-4825,2020,CC BY,10,384,0.026041666666666668
0010-4825,2020,CC BY-NC-ND,13,384,0.033854166666666664
0010-4825,2021,CC BY-NC-ND,58,789,0.07351077313054499
0010-4825,2021,CC BY,54,789,0.06844106463878327
0010-4825,2022,CC BY-NC-ND,68,960,0.07083333333333333
0010-4825,2022,CC BY,74,960,0.07708333333333334
0010-485X,2017,CC BY,3,52,0.057692307692307696
0010-485X,2018,CC BY,10,106,0.09433962264150944
0010-485X,2019,CC BY,4,80,0.05
0010-485X,2020,CC BY,11,96,0.11458333333333333
0010-485X,2021,CC BY,18,152,0.11842105263157894
0010-485X,2022,CC BY,15,97,0.15463917525773196
0010-5082,2017,NA,0,94,0
0010-5082,2018,NA,0,94,0
0010-5082,2019,NA,0,93,0
0010-5082,2020,NA,0,84,0
0010-5082,2021,CC BY,1,81,0.012345679012345678
0010-5082,2022,NA,0,56,0
0010-5422,2017,NA,0,97,0
0010-5422,2018,CC BY,1,89,0.011235955056179775
0010-5422,2019,CC BY,3,82,0.036585365853658534
0010-5422,2020,CC BY,3,72,0.041666666666666664
0010-5422,2021,CC BY,9,77,0.11688311688311688
0010-5422,2022,CC BY,2,40,0.05
0010-7530,2017,NA,0,45,0
0010-7530,2018,NA,0,56,0
0010-7530,2019,NA,0,35,0
0010-7530,2020,NA,0,31,0
0010-7530,2021,CC BY-NC-ND,1,31,0.03225806451612903
0010-7530,2022,NA,0,13,0
0010-7824,2017,CC BY,8,335,0.023880597014925373
0010-7824,2017,CC BY-NC-ND,10,335,0.029850746268656716
0010-7824,2018,CC BY-NC-ND,28,332,0.08433734939759036
0010-7824,2018,CC BY,15,332,0.045180722891566265
0010-7824,2019,CC BY-NC-ND,4,191,0.020942408376963352
0010-7824,2019,CC BY,5,191,0.02617801047120419
0010-7824,2020,CC BY-NC-ND,1,281,0.0035587188612099642
0010-7824,2021,CC BY,109,317,0.3438485804416404
0010-7824,2021,CC BY-NC-ND,20,317,0.06309148264984227
0010-7824,2022,CC BY-NC-ND,28,207,0.13526570048309178
0010-7824,2022,CC BY,18,207,0.08695652173913043
0010-7999,2017,CC BY,16,110,0.14545454545454545
0010-7999,2018,CC BY,18,104,0.17307692307692307
0010-7999,2019,CC BY,20,108,0.18518518518518517
0010-7999,2020,CC BY,28,108,0.25925925925925924
0010-7999,2021,CC BY,39,115,0.3391304347826087
0010-7999,2022,CC BY,33,86,0.38372093023255816
0010-8367,2017,NA,0,27,0
0010-8367,2018,NA,0,38,0
0010-8367,2019,CC BY-NC,1,22,0.045454545454545456
0010-8367,2019,CC BY,1,22,0.045454545454545456
0010-8367,2020,CC BY,8,38,0.21052631578947367
0010-8367,2020,CC BY-NC,3,38,0.07894736842105263
0010-8367,2020,CC BY-NC-ND,1,38,0.02631578947368421
0010-8367,2021,CC BY-NC,1,24,0.041666666666666664
0010-8367,2021,CC BY,14,24,0.5833333333333334
0010-8367,2022,CC BY,14,30,0.4666666666666667
0010-8367,2022,CC BY-NC,4,30,0.13333333333333333
0010-8545,2017,CC BY,2,237,0.008438818565400843
0010-8545,2018,CC BY,3,241,0.012448132780082987
0010-8545,2018,CC BY-NC-ND,2,241,0.008298755186721992
0010-8545,2019,CC BY,1,276,0.0036231884057971015
0010-8545,2020,CC BY,4,274,0.014598540145985401
0010-8545,2020,CC BY-NC-ND,4,274,0.014598540145985401
0010-8545,2021,CC BY-NC-ND,17,481,0.035343035343035345
0010-8545,2021,CC BY,14,481,0.029106029106029108
0010-8545,2022,CC BY,13,433,0.03002309468822171
0010-8545,2022,CC BY-NC-ND,10,433,0.023094688221709007
0010-938X,2017,CC BY-NC-ND,3,326,0.009202453987730062
0010-938X,2017,CC BY,5,326,0.015337423312883436
0010-938X,2018,CC BY-NC-ND,3,504,0.005952380952380952
0010-938X,2018,CC BY,14,504,0.027777777777777776
0010-938X,2019,CC BY-NC-ND,6,460,0.013043478260869565
0010-938X,2019,CC BY,14,460,0.030434782608695653
0010-938X,2020,CC BY-NC-ND,12,699,0.017167381974248927
0010-938X,2020,CC BY,28,699,0.04005722460658083
0010-938X,2021,CC BY,44,737,0.05970149253731343
0010-938X,2021,CC BY-NC-ND,14,737,0.018995929443690638
0010-938X,2022,CC BY,41,678,0.06047197640117994
0010-938X,2022,CC BY-NC-ND,11,678,0.016224188790560472
0010-9452,2017,CC BY,31,274,0.11313868613138686
0010-9452,2017,CC BY-NC-ND,3,274,0.010948905109489052
0010-9452,2018,CC BY-NC-ND,9,301,0.029900332225913623
0010-9452,2018,CC BY,31,301,0.10299003322259136
0010-9452,2019,CC BY,31,359,0.08635097493036212
0010-9452,2019,CC BY-NC-ND,8,359,0.022284122562674095
0010-9452,2020,CC BY,31,345,0.08985507246376812
0010-9452,2020,CC BY-NC-ND,23,345,0.06666666666666667
0010-9452,2021,CC BY-NC-ND,33,308,0.10714285714285714
0010-9452,2021,CC BY,44,308,0.14285714285714285
0010-9452,2022,CC BY,38,229,0.16593886462882096
0010-9452,2022,CC BY-NC-ND,31,229,0.13537117903930132
0010-9525,2017,NA,0,49,0
0010-9525,2018,NA,0,54,0
0010-9525,2019,NA,0,51,0
0010-9525,2020,NA,0,51,0
0010-9525,2021,CC BY,5,58,0.08620689655172414
0010-9525,2022,CC BY,2,33,0.06060606060606061
0011-0000,2017,NA,0,63,0
0011-0000,2018,NA,0,48,0
0011-0000,2019,NA,0,62,0
0011-0000,2020,NA,0,58,0
0011-0000,2021,NA,0,50,0
0011-0000,2022,CC BY,1,51,0.0196078431372549
0011-0035,2017,NA,0,22,0
0011-0035,2018,NA,0,21,0
0011-0035,2019,NA,0,26,0
0011-0035,2020,NA,0,29,0
0011-0035,2021,NA,0,32,0
0011-0035,2022,CC BY,1,20,0.05
0011-1287,2017,NA,0,66,0
0011-1287,2018,NA,0,77,0
0011-1287,2019,CC BY-NC,4,59,0.06779661016949153
0011-1287,2019,CC BY,1,59,0.01694915254237288
0011-1287,2020,CC BY,7,106,0.0660377358490566
0011-1287,2020,CC BY-NC,1,106,0.009433962264150943
0011-1287,2021,CC BY-NC,4,122,0.03278688524590164
0011-1287,2021,CC BY,8,122,0.06557377049180328
0011-1287,2022,CC BY,7,135,0.05185185185185185
0011-1287,2022,CC BY-NC,4,135,0.02962962962962963
0011-1384,2017,CC BY,2,37,0.05405405405405406
0011-1384,2018,CC BY-NC-ND,1,27,0.037037037037037035
0011-1384,2018,CC BY,2,27,0.07407407407407407
0011-1384,2019,CC BY-NC,1,34,0.029411764705882353
0011-1384,2019,CC BY,3,34,0.08823529411764706
0011-1384,2020,CC BY-NC,1,23,0.043478260869565216
0011-1384,2020,CC BY,1,23,0.043478260869565216
0011-1384,2020,CC BY-NC-ND,1,23,0.043478260869565216
0011-1384,2021,CC BY-NC-ND,1,30,0.03333333333333333
0011-1384,2021,CC BY,3,30,0.1
0011-1384,2022,CC BY-NC-ND,3,18,0.16666666666666666
0011-1384,2022,CC BY-NC,1,18,0.05555555555555555
0011-1384,2022,CC BY,2,18,0.1111111111111111
0011-1562,2017,CC BY,1,72,0.013888888888888888
0011-1562,2018,NA,0,56,0
0011-1562,2019,CC BY,1,68,0.014705882352941176
0011-1562,2020,CC BY-NC,2,62,0.03225806451612903
0011-1562,2020,CC BY,4,62,0.06451612903225806
0011-1562,2020,CC BY-NC-ND,2,62,0.03225806451612903
0011-1562,2021,CC BY-NC,2,48,0.041666666666666664
0011-1562,2021,CC BY-NC-ND,3,48,0.0625
0011-1562,2021,CC BY,9,48,0.1875
0011-1562,2022,CC BY,4,26,0.15384615384615385
0011-1562,2022,CC BY-NC,2,26,0.07692307692307693
0011-1562,2022,CC BY-NC-ND,1,26,0.038461538461538464
0011-1619,2017,CC BY,1,48,0.020833333333333332
0011-1619,2018,CC BY,1,42,0.023809523809523808
0011-1619,2019,CC BY-NC-ND,1,45,0.022222222222222223
0011-1619,2019,CC BY,1,45,0.022222222222222223
0011-1619,2020,NA,0,87,0
0011-1619,2021,CC BY-NC-ND,4,51,0.0784313725490196
0011-1619,2022,CC BY-NC,1,51,0.0196078431372549
0011-1619,2022,CC BY,1,51,0.0196078431372549
0011-1619,2022,CC BY-NC-ND,6,51,0.11764705882352941
0011-183X,2017,CC BY,3,276,0.010869565217391304
0011-183X,2017,CC BY-NC-ND,19,276,0.06884057971014493
0011-183X,2018,CC BY-NC-ND,30,245,0.12244897959183673
0011-183X,2018,CC BY,11,245,0.044897959183673466
0011-183X,2019,CC BY-NC-ND,19,269,0.07063197026022305
0011-183X,2019,CC BY,5,269,0.01858736059479554
0011-183X,2020,CC BY-NC,22,353,0.06232294617563739
0011-183X,2020,CC BY-NC-ND,40,353,0.11331444759206799
0011-183X,2020,CC BY,44,353,0.12464589235127478
0011-183X,2021,CC BY-NC-ND,34,281,0.12099644128113879
0011-183X,2021,CC BY-NC,11,281,0.03914590747330961
0011-183X,2021,CC BY,39,281,0.1387900355871886
0011-183X,2022,CC BY,30,173,0.17341040462427745
0011-183X,2022,CC BY-NC-ND,27,173,0.15606936416184972
0011-183X,2022,CC BY-NC,9,173,0.05202312138728324
0011-216X,2017,CC BY,1,130,0.007692307692307693
0011-216X,2018,CC BY,1,111,0.009009009009009009
0011-216X,2019,CC BY,1,103,0.009708737864077669
0011-216X,2020,CC BY,1,97,0.010309278350515464
0011-216X,2021,CC BY,3,86,0.03488372093023256
0011-216X,2022,CC BY,3,52,0.057692307692307696
0011-2240,2017,CC BY-NC-ND,2,127,0.015748031496062992
0011-2240,2017,CC BY,1,127,0.007874015748031496
0011-2240,2018,CC BY-NC-ND,5,608,0.008223684210526315
0011-2240,2018,CC BY,1,608,0.001644736842105263
0011-2240,2019,CC BY-NC-ND,4,291,0.013745704467353952
0011-2240,2019,CC BY,2,291,0.006872852233676976
0011-2240,2020,CC BY-NC-ND,8,362,0.022099447513812154
0011-2240,2020,CC BY,4,362,0.011049723756906077
0011-2240,2021,CC BY,3,298,0.010067114093959731
0011-2240,2021,CC BY-NC-ND,14,298,0.04697986577181208
0011-2240,2022,CC BY-NC-ND,4,73,0.0547945205479452
0011-2275,2017,CC BY-NC-ND,2,116,0.017241379310344827
0011-2275,2017,CC BY,1,116,0.008620689655172414
0011-2275,2018,CC BY,2,124,0.016129032258064516
0011-2275,2019,NA,0,116,0
0011-2275,2020,CC BY,5,140,0.03571428571428571
0011-2275,2020,CC BY-NC-ND,1,140,0.007142857142857143
0011-2275,2021,CC BY,2,114,0.017543859649122806
0011-2275,2021,CC BY-NC-ND,3,114,0.02631578947368421
0011-2275,2022,CC BY-NC-ND,7,133,0.05263157894736842
0011-2275,2022,CC BY,5,133,0.03759398496240601
0011-3069,2017,CC BY-NC-ND,1,41,0.024390243902439025
0011-3069,2018,CC BY-NC-ND,1,45,0.022222222222222223
0011-3069,2018,CC BY,1,45,0.022222222222222223
0011-3069,2019,CC BY-NC,1,62,0.016129032258064516
0011-3069,2019,CC BY,3,62,0.04838709677419355
0011-3069,2020,CC BY-NC-ND,2,41,0.04878048780487805
0011-3069,2020,CC BY,4,41,0.0975609756097561
0011-3069,2021,CC BY,4,56,0.07142857142857142
0011-3069,2022,CC BY-NC,3,43,0.06976744186046512
0011-3069,2022,CC BY,4,43,0.09302325581395349
0011-3069,2022,CC BY-NC-ND,11,43,0.2558139534883721
0011-3255,2017,NA,0,12,0
0011-3255,2018,NA,0,12,0
0011-3255,2019,NA,0,12,0
0011-3255,2020,NA,0,12,0
0011-3255,2021,NA,0,12,0
0011-3255,2022,NA,0,9,0
0011-3840,2017,CC BY-NC-ND,1,60,0.016666666666666666
0011-3840,2018,NA,0,61,0
0011-3840,2019,NA,0,63,0
0011-3840,2020,NA,0,62,0
0011-3840,2021,CC BY-NC-ND,1,60,0.016666666666666666
0011-3840,2022,CC BY-NC-ND,1,49,0.02040816326530612
0011-3921,2017,CC BY-NC,1,45,0.022222222222222223
0011-3921,2018,CC BY-NC,1,60,0.016666666666666666
0011-3921,2019,CC BY,1,51,0.0196078431372549
0011-3921,2019,CC BY-NC,1,51,0.0196078431372549
0011-3921,2020,CC BY,12,69,0.17391304347826086
0011-3921,2020,CC BY-NC,8,69,0.11594202898550725
0011-3921,2021,CC BY,24,111,0.21621621621621623
0011-3921,2021,CC BY-NC,9,111,0.08108108108108109
0011-3921,2022,CC BY-NC,5,53,0.09433962264150944
0011-3921,2022,CC BY,13,53,0.24528301886792453
0011-5029,2017,CC BY-NC-ND,1,83,0.012048192771084338
0011-5029,2018,NA,0,82,0
0011-5029,2019,NA,0,74,0
0011-5029,2020,NA,0,99,0
0011-5029,2021,NA,0,90,0
0011-5029,2022,CC BY-NC-ND,2,137,0.014598540145985401
0011-7315,2017,NA,0,42,0
0011-7315,2018,NA,0,44,0
0011-7315,2019,NA,0,65,0
0011-7315,2020,CC BY,5,81,0.06172839506172839
0011-7315,2020,CC BY-NC-ND,1,81,0.012345679012345678
0011-7315,2021,CC BY,2,49,0.04081632653061224
0011-7315,2021,CC BY-NC-ND,1,49,0.02040816326530612
0011-7315,2022,CC BY-NC,1,20,0.05
0011-7315,2022,CC BY-NC-ND,4,20,0.2
0011-7315,2022,CC BY,1,20,0.05
0011-8486,2017,NA,0,298,0
0011-8486,2018,NA,0,324,0
0011-8486,2019,NA,0,320,0
0011-8486,2020,NA,0,314,0
0011-8486,2021,NA,0,288,0
0011-8486,2022,NA,0,222,0
0011-8532,2017,NA,0,71,0
0011-8532,2018,CC BY-NC-ND,1,64,0.015625
0011-8532,2019,NA,0,70,0
0011-8532,2020,NA,0,72,0
0011-8532,2021,NA,0,68,0
0011-8532,2022,CC BY-NC-ND,4,60,0.06666666666666667
0011-9059,2017,CC BY-NC-ND,1,386,0.0025906735751295338
0011-9059,2018,CC BY-NC,3,488,0.006147540983606557
0011-9059,2019,CC BY-NC,6,386,0.015544041450777202
0011-9059,2020,CC BY-NC,7,628,0.011146496815286623
0011-9059,2020,CC BY-NC-ND,3,628,0.004777070063694267
0011-9059,2021,CC BY-NC-ND,12,612,0.0196078431372549
0011-9059,2021,CC BY-NC,5,612,0.008169934640522876
0011-9059,2022,CC BY-NC,8,381,0.02099737532808399
0011-9059,2022,CC BY-NC-ND,11,381,0.028871391076115485
0011-9164,2017,CC BY-NC-ND,1,437,0.002288329519450801
0011-9164,2018,CC BY,2,417,0.004796163069544364
0011-9164,2018,CC BY-NC-ND,8,417,0.019184652278177457
0011-9164,2019,CC BY,4,298,0.013422818791946308
0011-9164,2019,CC BY-NC-ND,5,298,0.016778523489932886
0011-9164,2020,CC BY-NC-ND,10,399,0.02506265664160401
0011-9164,2020,CC BY,15,399,0.03759398496240601
0011-9164,2021,CC BY-NC-ND,12,425,0.02823529411764706
0011-9164,2021,CC BY,22,425,0.05176470588235294
0011-9164,2022,CC BY,27,579,0.046632124352331605
0011-9164,2022,CC BY-NC-ND,10,579,0.017271157167530225
0012-0456,2017,CC BY,2,20,0.1
0012-0456,2018,CC BY,1,19,0.05263157894736842
0012-0456,2019,NA,0,17,0
0012-0456,2020,CC BY,9,13,0.6923076923076923
0012-0456,2021,CC BY,12,19,0.631578947368421
0012-0456,2022,CC BY,6,11,0.5454545454545454
0012-0472,2017,NA,0,613,0
0012-0472,2018,CC BY-NC-ND,5,573,0.008726003490401396
0012-0472,2019,CC BY-NC-ND,19,574,0.033101045296167246
0012-0472,2020,CC BY-NC-ND,16,566,0.028268551236749116
0012-0472,2021,CC BY-NC-ND,13,492,0.026422764227642278
0012-0472,2022,CC BY-NC-ND,8,353,0.0226628895184136
0012-0936,2017,CC BY,1,20,0.05
0012-0936,2018,CC BY,2,23,0.08695652173913043
0012-0936,2019,NA,0,21,0
0012-0936,2020,CC BY,17,24,0.7083333333333334
0012-0936,2021,CC BY,12,16,0.75
0012-0936,2022,CC BY,5,11,0.45454545454545453
